sku,allow_large_letter,packed_weight_g,dim_h_mm,dim_w_mm,dim_d_mm
313415167234_3,FALSE,220.0,,,
313415185344_3,FALSE,160.0,,,
eSPD-DUO-P1,FALSE,600.0,,,
eCHK-PMC-P1,TRUE,65.0,,,
eCHK-DKS-P3,TRUE,300.0,,,
CHK-CAD-P3,TRUE,300.0,,,
eCHK-ADS-P10,FALSE,999.0,,,
eCHK-MCP-P15,FALSE,750.0,,,
eCAK-CHP-P3,FALSE,750.0,,,
eCHK-MCP-P6,TRUE,400.0,,,
eCHK-PMC-P3,TRUE,150.0,,,
313415104693_YOGHURT & MUSELI BAR - APPLE_3,TRUE,200.0,,,
CHK-BBL-P1,TRUE,100.0,,,
SWT-TFE-P6,TRUE,580.0,,,
eCHK-DRG-P5,TRUE,450.0,,,
eCOK-BTR-P2,FALSE,400.0,,,
eCOK-CHP-P2,FALSE,400.0,,,
NO-SNP2-H31Z,TRUE,150.0,,,
eGMY-BER-P2,TRUE,200.0,,,
eCHK-MLK-P3,TRUE,255.0,,,
eCHK-ADS-P3,FALSE,225.0,,,
eCOK-CHP-P3,FALSE,600.0,,,
eGMY-COL-P2,FALSE,200.0,,,
eCAK-CHP-P2,FALSE,550.0,,,
313413960201_Chocolate chips_1,FALSE,250.0,,,
eCHK-CPS-P1,TRUE,150.0,,,
SWT-LMN-P1,TRUE,120.0,,,
eCHK-MCP-P1,TRUE,100.0,,,
COK-HZL-P7,FALSE,1350.0,,,
CHK-MLK-P2,TRUE,400.0,,,
eCHK-PCM-P20,FALSE,999.0,,,
eCHK-MCP-P3,TRUE,180.0,,,
eCAK-ORG-P1,FALSE,350.0,,,
313415185344_4,FALSE,800.0,,,
eCHK-DRG-P3,TRUE,300.0,,,
eCHK-DLT-P3,FALSE,660.0,,,
eGMY-DRP-P2,TRUE,200.0,,,
eCHK-DKS-P5,TRUE,619.0,,,
eCHK-STR-P1,TRUE,150.0,,,
eCHK-DLT-P4,FALSE,760.0,,,
eGMY-DRP-P10,FALSE,940.0,,,
eGMY-BER-P4,TRUE,380.0,,,
eCOK-CCN-P5,FALSE,980.0,,,
BRB-CRN-P2,FALSE,350.0,,,
eCHK-STR-P10,FALSE,900.0,,,
eCHK-DLT-P2,FALSE,480.0,,,
eCHK-DRG-P1,TRUE,150.0,,,
eCHK-DLT-P1,FALSE,260.0,,,
eCOK-HZL-P2,FALSE,400.0,,,
313413960201_Coconut_2,FALSE,500.0,,,
313413960201_Chocolate Striped Peanuts_2,FALSE,400.0,,,
eWFR-M100-P2,FALSE,250.0,,,
eCAK-CHP-P1,FALSE,350.0,,,
313416461241_10,FALSE,100.0,,,
CHK-TUB-P3,TRUE,150.0,,,
313411764415_Pack of Three,FALSE,600.0,,,
313411770878_Mint and Cream_Pack of 4,TRUE,500.0,,,
313411770878_Mixed Fruit flavored Toffee_Pack of 5,TRUE,600.0,,,
313407880835_Pack of Ten,FALSE,999.0,,,
313411767619_Pack of One,FALSE,130.0,,,
SPD-WHT-P1,FALSE,600.0,,,
SWT-LMN-P4,FALSE,380.0,,,
GMY-BER-P3,TRUE,280.0,,,
BRB-APC-P12,TRUE,400.0,,,
U06002AAx6,FALSE,3600.0,,,
313412681749_4,FALSE,2400.0,,,
313411754057_Pack of Five,FALSE,999.0,,,
313411763403_Pack of Two,FALSE,135.0,,,
313411770582_Pack of Two,FALSE,150.0,,,
BRB-CRN-P28,FALSE,999.0,,,
313415358922_1,FALSE,1400.0,,,
313415104693_HAZELNUT MUESLI BAR_5,FALSE,800.0,,,
CHK-HAZ-P4,TRUE,400.0,,,
CHK-DLT-P4F,FALSE,760.0,,,
CHK-DLT-P3F,FALSE,660.0,,,
313415297954_4,FALSE,600.0,,,
313415068143_7,TRUE,300.0,,,
CHK-HAZ-P2,TRUE,200.0,,,
BRB-LIM-P12,FALSE,450.0,,,
U03007AAx7,FALSE,999.0,,,
COK-CHP-P4,FALSE,900.0,,,
WFR-CCN-P1,FALSE,250.0,,,
313407843349_Pack of One,TRUE,400.0,,,
GMY-COL-P6,TRUE,520.0,,,
WFR-MLK-P1,TRUE,220.0,,,
BRB-CRN-P12,FALSE,500.0,,,
CAK-ORG-P1,FALSE,300.0,,,
CAK-CHP-P2,FALSE,550.0,,,
COK-PNT-P6,FALSE,1200.0,,,
GMY-COL-P3,TRUE,280.0,,,
WFR-CHC-P2,FALSE,499.0,,,
WFR-CHK-P1,FALSE,300.0,,,
313413960201_Chocolate chips_2,FALSE,450.0,,,
SWT-STR-P4,TRUE,380.0,,,
GMY-COL-P2,TRUE,200.0,,,
313411770878_Strawberry & Cream_Pack of 4,TRUE,260.0,,,
GMY-BER-P6,FALSE,520.0,,,
313419835939_3,FALSE,450.0,,,
313411770878_Cappuccino & Cream_Pack of 3,TRUE,260.0,,,
COK-BRN-P2,FALSE,400.0,,,
313415104693_HAZELNUT MUESLI BAR_7,FALSE,999.0,,,
CHK-BTN-P6,TRUE,300.0,,,
CHK-MLK-P6,TRUE,600.0,,,
CHK-DRK-P6,TRUE,550.0,,,
313413960201_Butter_1,FALSE,135.0,,,
GMY-BER-P1,TRUE,120.0,,,
CAK-CHK-P4,FALSE,900.0,,,
COK-BTR-P7,FALSE,1350.0,,,
U06003AAx4M,FALSE,1999.0,,,
313412851308_5,FALSE,880.0,,,
CAK-CHK-P8,FALSE,1600.0,,,
313413960201_Chocolate Chip & Goji Berries_5,FALSE,150.0,,,
313413960201_Chocolate chips_5,FALSE,150.0,,,
313452029477_Pack of Twenty,FALSE,999.0,,,
313452074916_Pack of Eight,FALSE,30.0,,,
GMY-DRP-P1,TRUE,120.0,,,
313411767619_Pack of Three,FALSE,405.0,,,
GMY-BER-P2,TRUE,200.0,,,
COK-BTR-P2,FALSE,400.0,,,
CAK-ORG-P2,FALSE,500.0,,,
COK-CCN-P6,FALSE,1200.0,,,
GMY-COL-P1,TRUE,120.0,,,
CHK-HAZ-P1,FALSE,150.0,,,
313411514949,FALSE,1600.0,,,
CHK-ADS-P4,TRUE,400.0,,,
313413960201_Coconut_5,FALSE,675.0,,,
COK-CCN-P5,FALSE,980.0,,,
CHK-BTN-P3,TRUE,200.0,,,
COK-CHP-P5,FALSE,980.0,,,
COK-BRN-P7,FALSE,1350.0,,,
CAK-CHP-P8,FALSE,1700.0,,,
313415104693_YOGHURT & MUSELI BAR - FOREST FRUITS_5,TRUE,120.0,,,
COK-PNT-P7,FALSE,1350.0,,,
313414275220_7,FALSE,30.0,,,
313416461241_3,FALSE,100.0,,,
CAK-CHP-P4,FALSE,999.0,,,
COK-CRN-P7,FALSE,1350.0,,,
313411766258_Pack of Five,FALSE,135.0,,,
CHK-BTN-P2,TRUE,100.0,,,
COK-CCN-P7,FALSE,1350.0,,,
COK-CCN-P2,FALSE,400.0,,,
313415089818_5,TRUE,30.0,,,
313415104693_APRICOT MUESLI BAR_5,TRUE,30.0,,,
CHK-BBL-P2,TRUE,100.0,,,
COK-BRN-P4,FALSE,900.0,,,
313419835939_10,FALSE,800.0,,,
CHK-STW-P1,TRUE,100.0,,,
COK-CHP-P6,FALSE,1200.0,,,
313407571041_Pack of Five,TRUE,500.0,,,
313411770582_Pack of three,FALSE,830.0,,,
CHK-BBL-P6,TRUE,240.0,,,
COK-PNT-P4,FALSE,900.0,,,
CHK-DKS-P2,TRUE,200.0,,,
CAK-CHP-P3,FALSE,600.0,,,
CHK-TUB-P2,TRUE,90.0,,,
313415167234_2,FALSE,600.0,,,
COK-CHP-P7,FALSE,1350.0,,,
COK-CHP-P2,FALSE,400.0,,,
COK-PNT-P3,FALSE,600.0,,,
313406669041_Pack of Five,TRUE,375.0,,,
CAK-ORG-P3,FALSE,700.0,,,
COK-BRN-P3,FALSE,600.0,,,
313411770582_Pack of One,FALSE,150.0,,,
313415064933_3,TRUE,30.0,,,
COK-CCN-P4,FALSE,900.0,,,
CHK-DKS-P3,TRUE,225.0,,,
COK-CCN-P3,FALSE,600.0,,,
313411766258_Pack of One,FALSE,200.0,,,
313421341801_Pack of 1,FALSE,400.0,,,
CHK-BTN-P4,TRUE,200.0,,,
313411763403_Pack of Five,FALSE,850.0,,,
COK-CRN-P6,FALSE,1200.0,,,
313413960201_Butter_2,FALSE,250.0,,,
SPD-HAZ-P4,FALSE,2400.0,,,
CAK-CHK-P2,FALSE,450.0,,,
COK-WHT-P2,FALSE,400.0,,,
313406669041_Pack of Ten,FALSE,750.0,,,
CAK-CHK-P3,FALSE,700.0,,,
313407881629_Pack of One,FALSE,300.0,,,
313414262979_14,FALSE,600.0,,,
COK-PNT-P2,FALSE,400.0,,,
313412886188_3,FALSE,600.0,,,
COK-BTR-P1,FALSE,260.0,,,
313407571982_Pack of Five,TRUE,425.0,,,
COK-CRN-P4,FALSE,900.0,,,
CHK-DRK-P5,TRUE,600.0,,,
COK-BTR-P4,FALSE,900.0,,,
CHK-MLK-P1,TRUE,120.0,,,
313416776561_4,FALSE,999.0,,,
313452074916_Pack of One,TRUE,100.0,,,
U03002AAx7,FALSE,945.0,,,
U06002AAx3,FALSE,1500.0,,,
313452074916_Pack of Twenty,FALSE,600.0,,,
313407571041_Pack of Ten,FALSE,750.0,,,
SWT-CAP-M1,FALSE,120.0,,,
U04001AAx6,FALSE,250.0,,,
313419830619_3,TRUE,200.0,,,
SWT-CAP-P4,TRUE,380.0,,,
CHK-TUB-P4,TRUE,200.0,,,
313407880835_Pack of Five,FALSE,850.0,,,
CHK-DRK-P3,TRUE,255.0,,,
U03014AAx4,FALSE,512.0,,,
CHK-CPS-P1,TRUE,100.0,,,
313407572183_Pack of One,TRUE,100.0,,,
313406669041_Pack of Three,TRUE,280.0,,,
CHK-HAZ-P3,TRUE,300.0,,,
CHK-DKS-P4,TRUE,400.0,,,
U03002AAx6,FALSE,999.0,,,
CHK-MIX-STV,FALSE,800.0,,,
CHK-HAZ-P6,TRUE,600.0,,,
U02005AAx1,FALSE,300.0,,,
U06002AAx2,FALSE,999.0,,,
U04002AA,FALSE,150.0,,,
U03011AAx1,FALSE,220.0,,,
313451985293_Pack of Twenty,FALSE,800.0,,,
CHK-CPS-P4,TRUE,350.0,,,
U03013AAx3,FALSE,850.0,,,
CHK-CPS-P6,TRUE,600.0,,,
313415104693_LIME MUESLI BAR_5,TRUE,250.0,,,
313415185344_1,FALSE,300.0,,,
U04001AAx8,TRUE,350.0,,,
CHK-ADS-P3,TRUE,200.0,,,
U03013AAx2,FALSE,999.0,,,
U03012AAx6,FALSE,999.0,,,
U06001AAx3,FALSE,999.0,,,
313415185344_2,FALSE,550.0,,,
SWT-MIX-P4,FALSE,380.0,,,
CHK-TUB-P6,TRUE,200.0,,,
CHK-CPS-P2,TRUE,200.0,,,
CHK-CPS-P3,TRUE,300.0,,,
CHK-ADS-P6,TRUE,500.0,,,
CHK-ADS-P2,TRUE,200.0,,,
COK-CHP-P3,FALSE,600.0,,,
313407571982_Pack of Three,TRUE,300.0,,,
313407572183_Pack of Three,FALSE,85.0,,,
CHK-ADS-P1,FALSE,400.0,,,
313411766258_Pack of Two,FALSE,400.0,,,
CHK-DKS-P6,TRUE,600.0,,,
COK-COT-P3,FALSE,600.0,,,
WFR-MIX-CHC,FALSE,500.0,,,
313406643900_Pack of Three,FALSE,800.0,,,
CHK-DRG-P6,TRUE,750.0,,,
CHK-BBL-P4,TRUE,250.0,,,
313407843349_Pack of Ten,FALSE,900.0,,,
313411770878_Mint and Cream_Pack of 5,TRUE,600.0,,,
FI-J0Y8-BRB5,FALSE,1900.0,,,
313419830619_1,TRUE,100.0,,,
CHK-STV-DRK-P2,TRUE,250.0,,,
313411764415_Pack of Two,FALSE,500.0,,,
313452074916_Pack of Fifteen,FALSE,700.0,,,
U0102275AAx2,TRUE,100.0,,,
CHK-BBL-P3,TRUE,150.0,,,
U03008AAx4O,FALSE,850.0,,,
SWT-CAP-P1,TRUE,120.0,,,
U02005AAx3,FALSE,850.0,,,
313415433881_2,FALSE,500.0,,,
313413960201_Chocolate Striped Peanuts_1,FALSE,350.0,,,
U06003AAx2M,FALSE,999.0,,,
U03014AAx7,FALSE,999.0,,,
313419840546_10,FALSE,750.0,,,
313452029477_Pack of Fifteen,FALSE,550.0,,,
313452061094_Pack of Fifteen,FALSE,600.0,,,
U03002AAx2,FALSE,600.0,,,
CAK-COC-P3,FALSE,700.0,,,
SWT-MINT-P4,TRUE,380.0,,,
05005AAx3,TRUE,100.0,,,
U05003AA-M,FALSE,75.0,,,
313411767619_Pack of Two,FALSE,200.0,,,
U03006AAx6,FALSE,850.0,,,
U03001AAx3O,FALSE,750.0,,,
U0102279AAx4,TRUE,300.0,,,
U03005AAx4O,FALSE,700.0,,,
U03002AAx3O,FALSE,650.0,,,
U03004AAx3O,FALSE,750.0,,,
U0102279AAx6-M,TRUE,200.0,,,
U0300AAxCPC-M,FALSE,700.0,,,
05005AAx6,FALSE,800.0,,,
U03008AAx4,FALSE,800.0,,,
313419840546_1,TRUE,200.0,,,
313412851308_1,FALSE,220.0,,,
U03011AAx4,FALSE,850.0,,,
03008AAx2,FALSE,400.0,,,
U03014AAx2,TRUE,350.0,,,
U05003AA,TRUE,100.0,,,
U02002AAx3,FALSE,999.0,,,
U03004AAx4,FALSE,999.0,,,
U06002AAX4o,TRUE,180.0,,,
313406688214_Pack of Ten,FALSE,750.0,,,
U02001AAx2,TRUE,550.0,,,
U05004AAx4,FALSE,300.0,,,
U01006AAx2M,FALSE,400.0,,,
U06001AAx2,FALSE,999.0,,,
U03002AAx4,FALSE,750.0,,,
U03004AAx3,FALSE,999.0,,,
U03004AAx2,FALSE,400.0,,,
U03001AAx4O,FALSE,999.0,,,
313412659251_1,FALSE,500.0,,,
313407880835_Pack of Three,FALSE,800.0,,,
313412734777_Normal,FALSE,800.0,,,
313411770878_Mint and Cream_Pack of 1,TRUE,250.0,,,
313406643900_Pack of Four,FALSE,800.0,,,
ID-PR3C-K9N9,FALSE,800.0,,,
U0102279AAx3,FALSE,90.0,,,
U03013AAx1,FALSE,350.0,,,
U03002AAx3,FALSE,999.0,,,
U03001AAx7,FALSE,999.0,,,
RL-PZUZ-WP8S,TRUE,100.0,,,
U0102277AAx1,TRUE,100.0,,,
U04005AAx1O,FALSE,999.0,,,
U0102279AAx1,TRUE,70.0,,,
U05002AAx1,TRUE,100.0,,,
313452032445_Pack of Fifteen,FALSE,720.0,,,
313406669041_Pack of One,TRUE,250.0,,,
U0102276AAx3,TRUE,200.0,,,
313416461241_1,FALSE,700.0,,,
U0102277AAx4,TRUE,560.0,,,
U0102278AAx1,TRUE,100.0,,,
313411770878_Mixed Fruit flavored Toffee_Pack of 4,TRUE,400.0,,,
313411770878_Mixed Fruit flavored Toffee_Pack of 1,TRUE,200.0,,,
313411770878_Cappuccino & Cream_Pack of 2,TRUE,400.0,,,
U0102278AAx2,TRUE,200.0,,,
313451985293_Pack of Three,TRUE,150.0,,,
U02005AAx8,FALSE,1600.0,,,
313415409159_3,FALSE,600.0,,,
313416776561_3,FALSE,800.0,,,
313407572183_Pack of Five,TRUE,500.0,,,
313411770878_Lemon & Cream_Pack of 1,TRUE,250.0,,,
U04001AAx4,TRUE,200.0,,,
U0102277AAx6,TRUE,300.0,,,
4J-18Y0-MGFN,TRUE,100.0,,,
313415433881_4,FALSE,1250.0,,,
U03013AAx4,FALSE,999.0,,,
U06002AAx1O,FALSE,600.0,,,
313407571982_Pack of Ten,FALSE,999.0,,,
313419835939_1,TRUE,400.0,,,
U06001AAx1,FALSE,60.0,,,
313416776561_1,FALSE,250.0,,,
313452032445_Pack of Twenty,FALSE,1200.0,,,
313419830619_10,FALSE,1200.0,,,
U0102278AAx4,TRUE,200.0,,,
U03012AAx4,FALSE,800.0,,,
HZ-6D15-K5JU,FALSE,300.0,,,
U0102276AAx4,TRUE,600.0,,,
U05002AAx4,FALSE,600.0,,,
U02005AAX2,FALSE,600.0,,,
U03004AAx4O,FALSE,999.0,,,
02001AAx3,FALSE,750.0,,,
313411770878_Mixed Fruit flavored Toffee_Pack of 3,FALSE,300.0,,,
313412659251_4,FALSE,2400.0,,,
313416776561_2,FALSE,500.0,,,
313407843349_Pack of Three,TRUE,300.0,,,
U0102275AAx6,TRUE,200.0,,,
313411770878_Cappuccino & Cream_Pack of 5,FALSE,999.0,,,
313452061094_Pack of Twenty,FALSE,2500.0,,,
313411770878_Strawberry & Cream_Pack of 3,FALSE,200.0,,,
313411770878_Mint and Cream_Pack of 3,FALSE,75.0,,,
U0102275AAx1,TRUE,100.0,,,
02002AAx2,FALSE,500.0,,,
313407881629_Pack of Three,TRUE,300.0,,,
U0102277AAx3,TRUE,200.0,,,
U0102278AAx3,TRUE,160.0,,,
IR-UCOI-IAIT,FALSE,1200.0,,,
U04001AAx12,TRUE,458.0,,,
313484712384_Pack of Five,FALSE,850.0,,,
313484708012_Pack of Five,FALSE,1200.0,,,
313415433881_3,FALSE,999.0,,,
313407843349_Pack of Five,TRUE,420.0,,,
313407881629_Pack of Five,TRUE,480.0,,,
313411770878_Lemon & Cream_Pack of 2,TRUE,200.0,,,
313411770878_Cappuccino & Cream_Pack of 4,TRUE,410.0,,,
313415358922_5,TRUE,190.0,,,
313452074916_Pack of Three,FALSE,280.0,,,
313484708012_Pack of One,FALSE,300.0,,,
313484712384_Pack of One,FALSE,250.0,,,
313414277731_5,TRUE,200.0,,,
313406688214_Pack of One,TRUE,100.0,,,
313415167234_1,FALSE,220.0,,,
313412851308_3,FALSE,858.0,,,
313411770878_Strawberry & Cream_Pack of 5,FALSE,511.0,,,
313451985293_Pack of Fifteen,FALSE,600.0,,,
313411770878_Strawberry & Cream_Pack of 2,TRUE,200.0,,,
U0102277AAx2,TRUE,150.0,,,
U0102276AAx1,TRUE,40.0,,,
313415433881_1,FALSE,315.0,,,
313407572183_Pack of Ten,FALSE,999.0,,,
U03001AAx2,FALSE,500.0,,,
313407881629_Pack of Ten,FALSE,999.0,,,
03011AAxVD,FALSE,800.0,,,
313407880835_Pack of One,TRUE,122.0,,,
313411770878_Mint and Cream_Pack of 2,TRUE,300.0,,,
313411770878_Mixed Fruit flavored Toffee_Pack of 2,TRUE,150.0,,,
313415409159_4,FALSE,1100.0,,,
U01005AAx1,TRUE,120.0,,,
U01006AAx2,FALSE,500.0,,,
313412681749_1,FALSE,500.0,,,
U01005AAx2,TRUE,200.0,,,
U03006AAx4,FALSE,999.0,,,
313407571041_Pack of Three,FALSE,85.0,,,
313416461241_2,FALSE,200.0,,,
313415167234_4,FALSE,1999.0,,,
313406688214_Pack of Five,TRUE,480.0,,,
313412886188_5,FALSE,1270.0,,,
313452061094_Pack of One,TRUE,76.0,,,
313412659251_3,FALSE,1999.0,,,
313452029477_Pack of One,TRUE,76.0,,,
U0102276AAx6,FALSE,600.0,,,
313411770878_Lemon & Cream_Pack of 5,FALSE,500.0,,,
U03000AAxGCHB,FALSE,820.0,,,
313411770878_Cappuccino & Cream_Pack of 1,TRUE,122.0,,,
313452061094_Pack of Six,TRUE,333.0,,,
313451985293_Pack of One,FALSE,350.0,,,
313484708012_Pack of Two,FALSE,400.0,,,
03002AA,FALSE,800.0,,,
U01005AAx4,TRUE,355.0,,,
U05003x4,FALSE,422.0,,,
03004AAx6,FALSE,1300.0,,,
313415409159_1,FALSE,350.0,,,
313412734777_Premium,FALSE,999.0,,,
313419840546_3,TRUE,500.0,,,
313406688214_Pack of Three,TRUE,300.0,,,
313452032445_Pack of Six,TRUE,350.0,,,
313452032445_Pack of One,TRUE,60.0,,,
313452061094_Pack of Three,TRUE,200.0,,,
313411770878_Strawberry & Cream_Pack of 1,TRUE,100.0,,,
313484708012_Pack of Three,FALSE,450.0,,,
313451985293_Pack of Nine,TRUE,300.0,,,
313452029477_Pack of Six,TRUE,250.0,,,
313452029477_Pack of Three,TRUE,160.0,,,
313452032445_Pack of Three,TRUE,158.0,,,
313415409159_2,FALSE,500.0,,,
313484712384_Pack of Two,FALSE,500.0,,,
313406643900_Pack of Two,FALSE,600.0,,,
313406643900_Pack of One,FALSE,600.0,,,
U06002AAx1,FALSE,600.0,,,
U0102278AAx6,TRUE,300.0,,,
U0102276AAx2,TRUE,200.0,,,
U02001AAx3,FALSE,800.0,,,
3D-0PKE-O8QN,TRUE,280.0,,,
U05001AAx4,FALSE,999.0,,,
U01005AAx6,TRUE,550.0,,,
U01005AAx3,TRUE,300.0,,,
U0102279AAx6,TRUE,240.0,,,
NF-KEHC-38RR,FALSE,2500.0,,,
U0300AAxCPC,FALSE,999.0,,,
U02000x3,FALSE,999.0,,,